Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,BioProject,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Host,lat_lon,isolation_source,Sample_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Scientific_Name,Submitter_Id,ENA_first_public,ENA-STATUS-ID (exp),ENA-STATUS-ID (run),geographic_location_(country_and/or_sea),source_material_id,isolate,env_broad_scale,env_local_scale,env_medium,Location_Province,ArrayExpress-SPECIES,common_name,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,external_id,INSDC_first_public,INSDC_last_update,sample_description,samp_mat_process,Sample_Barcode,Sample_index,strain,ref_biomaterial,source_uvig,virus_enrich_appr,host_subject_id,Host_Age,host_sex,host_common_name,isol_growth_condt,propagation,project_name,broad-scale_environmental_context,environmental_medium,geographic_location_(latitude),geographic_location_(longitude),local_environmental_context,collected_by,tissue,Broker_name,env_biome,env_feature,env_material,No_of_samples,Biological_Replicate,host_scientific_name,lab_host,host_taxid,host_tissue_sampled,specimen_voucher,misc_param,exp_id,expected_source,host_body_product,host_tot_mass,manuscript_id,samp_capt_status,samp_collect_device,fasta_file (run),sample_type,sex,BREED,Cultivar,dev_stage,ecotype,sub_species,samp_size,Library_ID,rel_to_oxygen,Detail_ID,replicate,SUBMISSION_TOOL (exp),SUBMISSION_TOOL (run),submission_tool,SUBMISSION_TOOL_VERSION (exp),SUBMISSION_TOOL_VERSION (run),SUBMISSION_TOOL_VERSION,genbank_accession,sequencing_approach,matrix_type,organism_spiked_and_spike_in_level,Host_disease,virus_enrich_app,experimental_factor,sample_ID,specific_host,additional_component_added_to_sample,altitude,BIOME,env_package,feature,Investigation_type,Label,material,sample_comment,spike_in_level_of_influenza_a_virus
ERR14656590,WGS,300,5982849600,SAMEA117758834,1759602961,EARTH HOLOGENOME INIATIATIVE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",ERX14058375,Illumina NovaSeq 6000,ACB56E1L1I1,PAIRED,RANDOM,METAGENOMIC,feces metagenome,ILLUMINA,2025-06-01T00:00:00Z,2025-06-04T14:05:00Z,1,SAMEA117758834,ERP161386,PRJEB76898,2021-07-11,Spain,Europe,,,,,,EHI02087,2025-05-31,2025-05-31,Earth Hologenome Iniatiative,public,feces metagenome,EHI02087,2025-05-31,4.0,4.0,Spain,,,,,,,,,,,,,,,,,,,,,,SD00496,,,Brown longe-eared bat,,,PRJEB76898,1000221 - Temperate woodland,animal,42.98,-6.36,"Mix Deciduous Forest\, Botton Valley",,,,,,,,,,,61862.0,,,,,,,,,,,,,,,,,,,,,,,,ena-upload-cli,ena-upload-cli,ena-upload-cli,0.8.0,0.8.0,0.8.0,,,,,,,,,,,,,,,,,,,
SRR27467480,RNA-Seq,300,1233030300,SAMN39313399,474176313,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139034,Illumina NovaSeq 6000,YN-7-117,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T08:24:00Z,1,YN-pool 117,SRP482616,PRJNA1062728,2020-09-24,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.84 N 102.60 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-7-117_FKDL210009255-1a-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467481,RNA-Seq,300,1090458600,SAMN39313398,429044120,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139033,Illumina NovaSeq 6000,YN-6-115,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T07:57:00Z,1,YN-pool 115,SRP482616,PRJNA1062728,2020-09-24,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.84 N 102.60 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-6-115_FKDL210009254-1a-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467482,RNA-Seq,300,1264901400,SAMN39313397,509372431,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139032,Illumina NovaSeq 6000,YN-5-114,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T08:05:00Z,1,YN-pool 114,SRP482616,PRJNA1062728,2020-09-24,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.84 N 102.60 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-5-114_FKDL210009253-1a-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467483,RNA-Seq,300,577803300,SAMN39313396,230542239,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139031,Illumina NovaSeq 6000,YN-8-111,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T07:54:00Z,1,YN-pool 111,SRP482616,PRJNA1062728,2020-09-19,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,25.39 N 102.54 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-8-111_FKDL210009256-1a-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467484,RNA-Seq,300,1114513200,SAMN39313395,439365114,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139030,Illumina NovaSeq 6000,YN-7-109,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T08:05:00Z,1,YN-pool 109,SRP482616,PRJNA1062728,2020-09-28,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.91 N 103.40 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-7-109_FKDL210009255-1a-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467485,RNA-Seq,300,770084400,SAMN39313394,310326032,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139029,Illumina NovaSeq 6000,YN-6-100,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T07:55:00Z,1,YN-pool 100,SRP482616,PRJNA1062728,2020-09-30,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.62 N 103.26 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-6-100_FKDL210009254-1a-32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467486,RNA-Seq,300,820209300,SAMN39313393,323687689,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139028,Illumina NovaSeq 6000,YN-6-99,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T07:56:00Z,1,YN-pool 99,SRP482616,PRJNA1062728,2020-10-01,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.61 N 103.26 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-6-99_FKDL210009254-1a-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467487,RNA-Seq,300,507501300,SAMN39313392,208540420,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139027,Illumina NovaSeq 6000,YN-6-96,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T07:53:00Z,1,YN-pool 96,SRP482616,PRJNA1062728,2020-09-24,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.84 N 102.60 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-6-96_FKDL210009254-1a-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467488,RNA-Seq,300,598205700,SAMN39313391,244525067,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139026,Illumina NovaSeq 6000,YN-Library_2-51,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T07:59:00Z,1,YN-pool 51,SRP482616,PRJNA1062728,2020-10-01,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.61 N 103.26 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-Library_2-51_FKDL210007860-1a-17-AK4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27467489,RNA-Seq,300,910018500,SAMN39313390,365495504,INSTITUT PASTEUR OF SHANGHAI,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX23139025,Illumina NovaSeq 6000,YN-Library_1-41,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,bat metagenome,ILLUMINA,2025-07-01T00:00:00Z,2024-01-11T08:00:00Z,1,YN-pool 41,SRP482616,PRJNA1062728,2020-09-24,China,Asia,China: Yunnan,Metagenome or environmental,Chiroptera,24.84 N 102.60 E,rectal swab from bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YN-Library_1-41_FKDL210007859-1a-19-AK4544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR31113168,RNA-Seq,300,19159477500,SAMN44448575,5695785640,UNIVERSITY OF SYDNEY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26495415,Illumina NovaSeq X,FF_CIBF35,PAIRED,RANDOM,METATRANSCRIPTOMIC,Pteropus melanotus natalis,ILLUMINA,2025-11-01T00:00:00Z,2025-03-31T16:51:00Z,1,CIBF35,SRP257582,PRJNA626677,2023-08,Australia,Oceania,Australia:Christmas Island,Model organism or animal,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,Karrie Rose; Jane Hall,Faeces,,,,,,,,,,,FF_CIBF35,,,,,,,,,,Metagenomic assembly,not determined,not applicable,not applicable,missing,not applicable,natalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR31113169,RNA-Seq,300,22808334000,SAMN44448574,6674966491,UNIVERSITY OF SYDNEY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26495414,Illumina NovaSeq X,FF_CIBF3,PAIRED,RANDOM,METATRANSCRIPTOMIC,Pteropus melanotus natalis,ILLUMINA,2025-11-01T00:00:00Z,2025-03-31T16:51:00Z,1,CIBF3,SRP257582,PRJNA626677,2023-08,Australia,Oceania,Australia:Christmas Island,Model organism or animal,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,Karrie Rose; Jane Hall,Faeces,,,,,,,,,,,FF_CIBF3,,,,,,,,,,Metagenomic assembly,not determined,not applicable,not applicable,missing,not applicable,natalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR31113171,RNA-Seq,300,20150709300,SAMN44448573,6274602636,UNIVERSITY OF SYDNEY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26495412,Illumina NovaSeq X,FF_CIBF31,PAIRED,RANDOM,METATRANSCRIPTOMIC,Pteropus melanotus natalis,ILLUMINA,2025-11-01T00:00:00Z,2025-03-31T16:53:00Z,1,CIBF31,SRP257582,PRJNA626677,2023-08,Australia,Oceania,Australia:Christmas Island,Model organism or animal,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,Karrie Rose; Jane Hall,Faeces,,,,,,,,,,,FF_CIBF31,,,,,,,,,,Metagenomic assembly,not determined,not applicable,not applicable,missing,not applicable,natalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR31113172,RNA-Seq,300,19162463400,SAMN44448572,5622500094,UNIVERSITY OF SYDNEY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX26495411,Illumina NovaSeq X,FF_CIBF30,PAIRED,RANDOM,METATRANSCRIPTOMIC,Pteropus melanotus natalis,ILLUMINA,2025-11-01T00:00:00Z,2025-03-31T16:51:00Z,1,CIBF30,SRP257582,PRJNA626677,2023-08,Australia,Oceania,Australia:Christmas Island,Model organism or animal,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,not applicable,,,,,,,,,,,,,,,,Karrie Rose; Jane Hall,Faeces,,,,,,,,,,,FF_CIBF30,,,,,,,,,,Metagenomic assembly,not determined,not applicable,not applicable,missing,not applicable,natalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638435,RNA-Seq,300,45339300,SAMN48602383,32364658,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866238,DNBSEQ-G400,bat2018_17_2,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_17_2,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Myotis dasycneme,,feces,,,,,,,,,,,,,bat17_2018_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638436,RNA-Seq,300,55485600,SAMN48602382,36601086,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866237,DNBSEQ-G400,bat2018_17_1,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_17_1,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Myotis dasycneme,,feces,,,,,,,,,,,,,bat17_2018_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638437,RNA-Seq,300,137400000,SAMN48602381,81345564,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866236,DNBSEQ-G400,bat2018_11_2,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_11_2,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,,,feces,,,,,,,,,,,,,bat11_2018_12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638438,RNA-Seq,300,30857100,SAMN48602380,21206049,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866235,DNBSEQ-G400,bat2018_11_1,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_11_1,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,,,feces,,,,,,,,,,,,,bat11_2018_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638439,RNA-Seq,300,69815400,SAMN48602379,45674722,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866234,DNBSEQ-G400,bat2018_6_2,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_6_2,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Pipistrellus nathusii,,feces,,,,,,,,,,,,,bat6_2018_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638440,RNA-Seq,300,10757400,SAMN48602378,7411594,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866233,DNBSEQ-G400,bat2018_6_1,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_6_1,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Pipistrellus nathusii,,feces,,,,,,,,,,,,,bat6_2018_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638441,RNA-Seq,300,243343800,SAMN48602377,152941544,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866232,DNBSEQ-G400,bat2018_2_2,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:43:00Z,1,bat2018_2_2,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Pipistrellus nathusii,,feces,,,,,,,,,,,,,bat2_2018_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638442,RNA-Seq,300,9258000,SAMN48602376,7099240,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866231,DNBSEQ-G400,bat2018_2_1,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_2_1,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Pipistrellus nathusii,,feces,,,,,,,,,,,,,bat2_2018_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638443,RNA-Seq,300,131200500,SAMN48602392,86452427,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866230,DNBSEQ-G400,bat2018_25,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_25,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Vespertilio murinus,,feces,,,,,,,,,,,,,bat25_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638444,RNA-Seq,300,82151400,SAMN48602391,57430853,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866229,DNBSEQ-G400,bat2018_24,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_24,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Vespertilio murinus,,feces,,,,,,,,,,,,,bat24_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638445,RNA-Seq,300,34662300,SAMN48602390,23627820,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866228,DNBSEQ-G400,bat2018_19,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_19,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,,,feces,,,,,,,,,,,,,bat19_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638446,RNA-Seq,300,56196000,SAMN48602389,37832032,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866227,DNBSEQ-G400,bat2018_10,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_10,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,,,feces,,,,,,,,,,,,,bat10_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638447,RNA-Seq,300,46989600,SAMN48602388,32103929,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866226,DNBSEQ-G400,bat2018_3,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_3,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,,,feces,,,,,,,,,,,,,bat2018_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638448,RNA-Seq,300,389662800,SAMN48602387,238147778,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866225,DNBSEQ-G400,bat2018_23_2,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:43:00Z,1,bat2018_23_2,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Myotis daubentonii,,feces,,,,,,,,,,,,,bat23_2018_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638449,RNA-Seq,300,65033700,SAMN48602386,44902281,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866224,DNBSEQ-G400,bat2018_23_1,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_23_1,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Myotis daubentonii,,feces,,,,,,,,,,,,,bat23_2018_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638450,RNA-Seq,300,87833400,SAMN48602385,56292267,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866223,DNBSEQ-G400,bat2018_21_2,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_21_2,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Myotis daubentonii,,feces,,,,,,,,,,,,,bat21_2018_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33638451,RNA-Seq,300,98922300,SAMN48602384,63409033,RESEACH INSTITUTE FOR SYSTEM BIOLOGY AND MEDICINE,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28866222,DNBSEQ-G400,bat2018_21_1,PAIRED,cDNA,METATRANSCRIPTOMIC,Bat coronavirus,DNBSEQ,2025-05-20T00:00:00Z,2025-05-20T07:42:00Z,1,bat2018_21_1,SRP506518,PRJNA1108654,2018,Russia,Europe,Russia,Viral,Myotis daubentonii,,feces,,,,,,,,,,,,,bat21_2018_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
